filename,x1,y1,x2,y2,score,label
IMG-0129-0238,368,238,392,261,0.9666549999999999,0
IMG-0129-0231,360,237,399,268,0.9864139999999999,0
IMG-0129-0223,368,240,394,266,0.959241,0
IMG-0129-0267,166,320,182,338,0.982745,0
IMG-0129-0252,201,279,238,310,0.9758279999999999,0
IMG-0129-0263,169,323,183,338,0.829905,0
IMG-0129-0263,217,284,235,300,0.43168399999999996,0
IMG-0129-0263,326,254,336,264,0.20179899999999998,0
IMG-0129-0225,361,236,400,268,0.9686939999999999,0
IMG-0129-0221,366,241,392,263,0.8548589999999999,0
IMG-0129-0221,219,381,226,390,0.244131,0
IMG-0129-0234,360,236,399,267,0.9835609999999999,0
IMG-0129-0260,209,282,235,305,0.9493189999999999,0
IMG-0129-0249,198,281,238,309,0.77855,0
IMG-0130-0048,114,306,138,330,0.969726,0
IMG-0129-0142,363,323,396,359,0.561197,0
IMG-0129-0142,128,255,137,266,0.168911,0
IMG-0129-0140,372,339,407,374,0.32739999999999997,0
IMG-0129-0140,125,252,136,264,0.274049,0
IMG-0129-0140,360,323,400,366,0.18742599999999998,0
IMG-0129-0140,384,344,403,367,0.141955,0
IMG-0131-0114,342,307,358,325,0.982304,0
IMG-0131-0114,182,352,190,361,0.353384,0
IMG-0131-0112,340,306,360,326,0.977104,0
IMG-0132-0112,431,249,439,259,0.9264089999999999,0
IMG-0131-0113,341,307,359,325,0.970738,0
IMG-0131-0113,182,353,190,362,0.604924,0
IMG-0131-0111,340,309,356,325,0.9778859999999999,0
IMG-0132-0111,431,249,440,259,0.9045679999999999,0
IMG-0131-0089,151,351,162,363,0.9833149999999999,0
IMG-0131-0088,151,351,162,363,0.9878899999999999,0
IMG-0133-0136,167,351,190,373,0.972687,0
IMG-0133-0140,169,354,187,372,0.9591099999999999,0
IMG-0133-0139,168,350,189,373,0.954015,0
IMG-0133-0132,169,352,189,370,0.964332,0
IMG-0133-0137,167,351,190,373,0.965564,0
IMG-0133-0133,170,352,189,371,0.9705269999999999,0
IMG-0134-0089,182,404,192,415,0.9706699999999999,0
IMG-0133-0138,168,352,190,373,0.9660179999999999,0
IMG-0133-0043,203,318,218,334,0.8787079999999999,0
IMG-0134-0088,182,404,193,416,0.9832599999999999,0
IMG-0133-0042,203,317,218,335,0.207087,0
IMG-0133-0135,168,352,189,372,0.9722599999999999,0
IMG-0133-0135,216,348,224,358,0.238346,0
IMG-0133-0131,171,353,190,370,0.963366,0
IMG-0133-0134,169,352,190,373,0.9851179999999999,0
IMG-0135-0095,320,334,331,346,0.925496,0
IMG-0135-0094,320,333,331,346,0.919229,0
IMG-0135-0093,321,334,330,346,0.745182,0
IMG-0135-0196,108,115,119,127,0.9260109999999999,0
IMG-0135-0193,109,115,118,125,0.9044899999999999,0
IMG-0135-0193,82,188,92,198,0.719332,0
IMG-0135-0096,321,334,331,346,0.895017,0
IMG-0135-0195,108,115,119,127,0.940657,0
IMG-0135-0194,108,115,119,126,0.945506,0
IMG-0135-0194,82,188,91,198,0.299319,0
IMG-0136-0170,424,312,435,324,0.9719589999999999,0
IMG-0136-0170,159,117,167,125,0.127157,0
IMG-0137-0049,78,164,106,190,0.837488,0
IMG-0136-0173,423,313,433,323,0.815407,0
IMG-0137-0047,78,165,100,190,0.617213,0
IMG-0136-0167,424,313,435,324,0.953035,0
IMG-0136-0167,231,302,242,312,0.191331,0
IMG-0136-0172,423,312,435,324,0.9393509999999999,0
IMG-0136-0168,424,312,434,324,0.9691019999999999,0
IMG-0136-0169,424,312,434,324,0.969668,0
IMG-0136-0171,424,312,435,324,0.966046,0
IMG-0137-0046,79,167,99,188,0.560985,0
IMG-0137-0048,78,164,103,190,0.8641679999999999,0
IMG-0137-0050,79,166,107,189,0.6080169999999999,0
IMG-0137-0051,79,166,108,188,0.652349,0
IMG-0137-0054,85,164,109,191,0.74896,0
IMG-0137-0053,84,163,110,190,0.6868569999999999,0
IMG-0137-0052,80,165,108,189,0.6888059999999999,0
IMG-0138-0292,210,347,221,360,0.973567,0
IMG-0138-0414,356,264,369,276,0.965212,0
IMG-0138-0294,210,347,221,360,0.9700949999999999,0
IMG-0139-0072,426,173,447,192,0.9551999999999999,0
IMG-0140-0160,101,222,143,264,0.41742999999999997,0
IMG-0140-0163,106,215,129,238,0.118174,0
IMG-0138-0420,358,264,370,277,0.9261619999999999,0
IMG-0138-0415,356,263,370,276,0.960654,0
IMG-0139-0127,325,261,356,289,0.9718009999999999,0
IMG-0138-0418,357,262,370,277,0.965007,0
IMG-0138-0293,210,348,220,360,0.9709329999999999,0
IMG-0139-0095,374,190,385,201,0.984266,0
IMG-0138-0290,209,347,219,360,0.9144589999999999,0
IMG-0138-0413,356,264,369,276,0.955985,0
IMG-0138-0291,210,347,220,359,0.968849,0
IMG-0140-0162,100,215,139,255,0.279976,0
IMG-0140-0164,109,216,131,236,0.296881,0
IMG-0139-0074,424,171,453,195,0.9749099999999999,0
IMG-0138-0412,357,263,369,274,0.933823,0
IMG-0140-0161,100,215,143,258,0.627648,0
IMG-0139-0075,425,171,453,194,0.977057,0
IMG-0139-0128,324,266,359,292,0.94889,0
IMG-0139-0073,424,171,451,194,0.9810629999999999,0
IMG-0138-0416,356,263,370,276,0.96592,0
IMG-0139-0108,137,279,148,289,0.97978,0
IMG-0138-0295,210,348,221,360,0.970143,0
IMG-0140-0159,109,229,138,263,0.148227,0
IMG-0138-0411,358,262,369,272,0.868798,0
IMG-0138-0411,385,241,394,250,0.663327,0
IMG-0139-0096,374,190,385,201,0.9828709999999999,0
IMG-0138-0419,357,264,370,277,0.9454119999999999,0
IMG-0139-0107,136,278,148,289,0.971413,0
IMG-0138-0417,356,262,370,277,0.973617,0
IMG-0139-0081,418,231,435,248,0.9787509999999999,0
IMG-0139-0130,326,267,360,292,0.9568019999999999,0
IMG-0139-0080,418,232,435,249,0.9802179999999999,0
IMG-0139-0129,325,267,359,292,0.9478749999999999,0
IMG-0142-0080,209,203,227,219,0.972962,0
IMG-0142-0057,156,284,172,300,0.753695,0
IMG-0142-0055,154,285,171,301,0.948857,0
IMG-0141-0091,152,198,183,231,0.9881679999999999,0
IMG-0142-0083,204,199,230,223,0.9791789999999999,0
IMG-0141-0085,151,195,183,230,0.9866079999999999,0
IMG-0141-0085,364,166,381,182,0.378306,0
IMG-0141-0095,151,199,178,231,0.962341,0
IMG-0141-0095,102,408,122,428,0.517659,0
IMG-0142-0081,207,199,228,220,0.9759509999999999,0
IMG-0142-0056,155,285,173,301,0.909013,0
IMG-0142-0085,203,199,228,226,0.966306,0
IMG-0141-0086,151,196,184,231,0.985912,0
IMG-0141-0086,366,167,384,183,0.38006599999999996,0
IMG-0141-0081,151,196,182,227,0.986078,0
IMG-0141-0081,350,158,367,173,0.819426,0
IMG-0141-0094,151,199,180,230,0.9763139999999999,0
IMG-0141-0094,102,406,116,422,0.441136,0
IMG-0141-0088,151,196,184,231,0.989209,0
IMG-0141-0092,151,198,183,230,0.9858589999999999,0
IMG-0141-0080,152,196,181,226,0.984107,0
IMG-0141-0096,155,201,178,226,0.948695,0
IMG-0141-0096,103,406,122,429,0.365574,0
IMG-0141-0089,151,197,184,232,0.990112,0
IMG-0141-0082,151,197,183,227,0.9871789999999999,0
IMG-0141-0082,348,158,367,175,0.407305,0
IMG-0142-0082,204,198,230,222,0.975765,0
IMG-0140-0165,107,215,133,239,0.773423,0
IMG-0141-0078,156,198,179,223,0.953993,0
IMG-0140-0166,108,215,132,238,0.798346,0
IMG-0141-0087,150,196,184,231,0.987344,0
IMG-0141-0084,150,195,183,230,0.987721,0
IMG-0141-0084,362,164,378,180,0.128691,0
IMG-0141-0090,152,197,183,232,0.9902329999999999,0
IMG-0141-0079,154,196,181,225,0.9772449999999999,0
IMG-0141-0093,150,198,182,231,0.977968,0
IMG-0141-0083,151,196,183,228,0.986412,0
IMG-0141-0083,352,159,371,178,0.331366,0
IMG-0142-0084,203,198,230,223,0.9793299999999999,0
IMG-0142-0054,154,285,171,300,0.937651,0
IMG-0143-0118,103,190,113,200,0.973679,0
IMG-0143-0119,104,191,115,201,0.9774379999999999,0
IMG-0143-0121,105,190,115,200,0.9562499999999999,0
IMG-0143-0120,104,190,115,201,0.971243,0
IMG-0144-0214,151,196,167,213,0.992406,0
IMG-0144-0155,171,341,184,353,0.976564,0
IMG-0144-0157,172,341,184,352,0.967513,0
IMG-0144-0154,172,341,184,353,0.964953,0
IMG-0144-0218,152,198,166,213,0.937272,0
IMG-0144-0207,405,215,420,230,0.967715,0
IMG-0144-0148,408,212,418,223,0.975706,0
IMG-0144-0217,151,196,166,214,0.9748469999999999,0
IMG-0144-0215,150,196,167,214,0.9927549999999999,0
IMG-0144-0118,320,338,330,348,0.9808699999999999,0
IMG-0144-0156,172,342,185,353,0.981547,0
IMG-0144-0206,405,215,420,230,0.981455,0
IMG-0144-0150,408,212,418,222,0.946859,0
IMG-0144-0216,150,196,167,214,0.989721,0
IMG-0144-0209,406,216,419,229,0.8620859999999999,0
IMG-0144-0211,152,197,166,213,0.981575,0
IMG-0144-0208,405,216,419,230,0.9326789999999999,0
IMG-0144-0158,172,341,184,352,0.9674809999999999,0
IMG-0144-0213,151,196,167,213,0.991385,0
IMG-0144-0212,151,196,166,213,0.988667,0
IMG-0144-0151,409,212,418,222,0.930927,0
IMG-0144-0151,125,70,141,86,0.10878299999999999,0
IMG-0144-0153,175,343,184,352,0.939804,0
IMG-0144-0119,320,338,329,348,0.9649639999999999,0
IMG-0144-0149,408,212,418,223,0.9558,0
IMG-0144-0204,407,215,420,229,0.97247,0
IMG-0144-0205,406,215,420,230,0.982022,0
IMG-0145-0092,154,354,161,365,0.656806,0
IMG-0145-0322,188,413,201,427,0.9806699999999999,0
IMG-0145-0090,362,361,371,371,0.6613899999999999,0
IMG-0145-0316,186,412,202,428,0.9899669999999999,0
IMG-0146-0073,172,299,183,310,0.9336789999999999,0
IMG-0145-0313,186,412,201,427,0.984564,0
IMG-0145-0313,300,182,311,194,0.5158039999999999,0
IMG-0145-0162,432,197,441,207,0.9786849999999999,0
IMG-0145-0317,186,412,202,428,0.9904409999999999,0
IMG-0145-0089,363,363,371,372,0.752829,0
IMG-0145-0089,81,359,88,369,0.173559,0
IMG-0145-0321,188,413,201,427,0.9853879999999999,0
IMG-0145-0091,154,354,161,365,0.230403,0
IMG-0145-0091,362,362,371,372,0.175592,0
IMG-0145-0318,187,412,202,428,0.989034,0
IMG-0145-0158,432,197,442,207,0.9767309999999999,0
IMG-0145-0159,432,197,441,207,0.981026,0
IMG-0145-0320,188,413,201,427,0.9874259999999999,0
IMG-0145-0312,186,412,201,427,0.983343,0
IMG-0145-0312,300,182,311,194,0.743325,0
IMG-0145-0319,187,412,201,427,0.986881,0
IMG-0145-0310,187,412,200,427,0.97863,0
IMG-0145-0310,301,182,310,193,0.101351,0
IMG-0145-0314,186,412,202,427,0.988421,0
IMG-0145-0311,187,412,200,427,0.9806199999999999,0
IMG-0145-0311,300,182,311,194,0.395912,0
IMG-0145-0160,432,197,441,207,0.9828119999999999,0
IMG-0145-0315,186,412,202,428,0.9880979999999999,0
IMG-0145-0309,187,412,199,426,0.959201,0
IMG-0146-0074,172,299,183,309,0.823796,0
IMG-0146-0074,422,337,429,345,0.22886199999999998,0
IMG-0146-0075,172,299,183,310,0.8592259999999999,0
IMG-0145-0157,433,197,442,207,0.9445939999999999,0
IMG-0145-0157,217,297,227,308,0.269449,0
IMG-0146-0072,172,299,182,310,0.774199,0
IMG-0145-0093,154,354,162,365,0.7465269999999999,0
IMG-0145-0094,154,354,162,365,0.846115,0
IMG-0145-0161,431,197,441,207,0.979194,0
IMG-0147-0155,207,278,217,290,0.926014,0
IMG-0147-0077,434,292,443,301,0.9541769999999999,0
IMG-0147-0156,207,278,217,289,0.9390689999999999,0
IMG-0147-0156,292,291,301,300,0.17918299999999998,0
IMG-0147-0157,292,290,301,300,0.9287839999999999,0
IMG-0147-0157,207,278,219,289,0.7483839999999999,0
IMG-0147-0125,402,181,414,194,0.942981,0
IMG-0147-0076,433,292,443,302,0.9638749999999999,0
IMG-0148-0137,149,311,158,321,0.9522919999999999,0
IMG-0148-0137,350,298,357,307,0.6362329999999999,0
IMG-0148-0137,135,324,143,335,0.43448499999999995,0
IMG-0148-0137,324,351,345,374,0.13289499999999999,0
IMG-0148-0138,135,327,144,336,0.828758,0
IMG-0148-0138,149,311,158,321,0.7662169999999999,0
IMG-0148-0138,350,298,357,307,0.697867,0
IMG-0148-0139,149,311,158,320,0.8488209999999999,0
IMG-0148-0139,136,328,144,337,0.764297,0
IMG-0148-0139,350,298,358,307,0.47962499999999997,0
IMG-0148-0141,136,327,144,337,0.802249,0
IMG-0149-0146,108,333,119,343,0.9541769999999999,0
IMG-0148-0140,136,328,144,337,0.758745,0
IMG-0148-0140,149,310,157,319,0.158434,0
IMG-0149-0147,109,333,118,342,0.919186,0
IMG-0150-0200,137,200,144,209,0.785828,0
IMG-0150-0200,131,325,138,333,0.11151599999999999,0
IMG-0152-0053,454,263,463,275,0.9649399999999999,0
IMG-0152-0053,458,320,467,331,0.893667,0
IMG-0150-0215,290,229,322,251,0.33053299999999997,0
IMG-0150-0215,302,235,321,250,0.135485,0
IMG-0152-0105,376,393,386,404,0.975698,0
IMG-0152-0216,189,260,199,270,0.9217879999999999,0
IMG-0151-0053,344,347,364,370,0.831862,0
IMG-0150-0196,138,196,146,207,0.698681,0
IMG-0150-0196,328,224,338,234,0.120852,0
IMG-0151-0052,344,348,364,371,0.8246239999999999,0
IMG-0150-0199,137,199,145,209,0.786145,0
IMG-0152-0050,454,264,463,274,0.9614779999999999,0
IMG-0152-0217,189,260,199,269,0.887967,0
IMG-0150-0214,296,229,320,248,0.196791,0
IMG-0150-0214,163,258,170,265,0.187187,0
IMG-0150-0197,137,197,146,208,0.710372,0
IMG-0150-0197,116,294,126,303,0.4522,0
IMG-0152-0051,453,264,463,275,0.980343,0
IMG-0152-0051,458,322,466,331,0.433261,0
IMG-0152-0106,376,393,386,403,0.9788089999999999,0
IMG-0150-0198,137,197,146,209,0.9002899999999999,0
IMG-0152-0052,454,264,463,275,0.968229,0
IMG-0152-0052,458,321,467,331,0.9326939999999999,0
IMG-0153-0143,426,226,434,237,0.9458799999999999,0
IMG-0153-0229,365,223,375,233,0.5925239999999999,0
IMG-0153-0198,95,274,106,285,0.941804,0
IMG-0153-0144,426,226,434,237,0.890682,0
IMG-0153-0142,426,226,434,237,0.967035,0
IMG-0153-0201,95,274,106,285,0.951977,0
IMG-0153-0200,95,274,106,285,0.932477,0
IMG-0153-0141,426,226,434,237,0.94912,0
IMG-0153-0230,366,224,375,233,0.102977,0
IMG-0153-0227,365,223,374,232,0.551327,0
IMG-0153-0140,426,226,434,236,0.60407,0
IMG-0153-0139,102,267,132,296,0.109582,0
IMG-0153-0197,96,275,106,285,0.893242,0
IMG-0153-0199,95,274,106,285,0.95036,0
IMG-0153-0228,365,222,374,233,0.835653,0
IMG-0155-0052,322,399,337,415,0.31664899999999996,0
IMG-0154-0103,194,301,232,329,0.9301699999999999,0
IMG-0155-0071,394,178,402,187,0.932377,0
IMG-0155-0071,394,355,402,365,0.690484,0
IMG-0155-0071,149,395,157,403,0.132874,0
IMG-0154-0106,195,306,234,331,0.7195229999999999,0
IMG-0154-0108,192,311,222,339,0.973289,0
IMG-0154-0104,195,303,235,330,0.90833,0
IMG-0154-0105,195,304,234,331,0.912156,0
IMG-0155-0070,394,177,402,187,0.975513,0
IMG-0155-0070,157,395,165,404,0.564888,0
IMG-0155-0070,393,354,402,366,0.326383,0
IMG-0155-0053,323,400,336,414,0.572278,0
IMG-0155-0053,407,351,416,361,0.259262,0
IMG-0155-0080,360,394,369,404,0.967341,0
IMG-0155-0079,360,394,370,404,0.948742,0
IMG-0154-0107,193,309,227,338,0.947112,0
IMG-0156-0147,76,241,111,267,0.884836,0
IMG-0156-0143,76,242,112,267,0.838368,0
IMG-0156-0140,80,241,109,264,0.777687,0
IMG-0156-0146,76,241,110,267,0.9135479999999999,0
IMG-0156-0145,77,241,110,267,0.9111819999999999,0
IMG-0156-0148,78,242,111,266,0.708633,0
IMG-0156-0137,88,242,107,259,0.252255,0
IMG-0156-0139,81,241,108,263,0.764216,0
IMG-0156-0149,81,244,108,265,0.522139,0
IMG-0156-0150,88,249,108,268,0.5408959999999999,0
IMG-0156-0142,79,242,116,265,0.709114,0
IMG-0156-0144,76,242,111,267,0.881952,0
IMG-0156-0141,81,241,109,265,0.7175969999999999,0
IMG-0156-0138,79,241,108,261,0.633344,0
IMG-0157-0181,459,290,467,300,0.956224,0
IMG-0157-0181,425,367,433,374,0.291126,0
IMG-0157-0180,459,290,467,300,0.889975,0
IMG-0157-0180,426,367,433,374,0.5267689999999999,0
IMG-0157-0205,39,260,50,271,0.9659439999999999,0
IMG-0157-0205,443,300,457,316,0.573897,0
IMG-0157-0308,122,159,131,168,0.899957,0
IMG-0157-0202,39,260,49,271,0.97292,0
IMG-0157-0310,122,159,131,167,0.916437,0
IMG-0157-0310,157,323,165,333,0.42177,0
IMG-0157-0206,40,260,49,270,0.95849,0
IMG-0157-0206,442,298,460,318,0.194899,0
IMG-0157-0203,39,260,50,272,0.977143,0
IMG-0157-0309,122,159,131,167,0.946469,0
IMG-0157-0185,458,290,467,299,0.9596469999999999,0
IMG-0157-0312,122,159,130,168,0.854097,0
IMG-0157-0312,154,325,164,337,0.35939499999999996,0
IMG-0157-0307,123,160,131,168,0.472788,0
IMG-0157-0182,458,290,467,301,0.9757739999999999,0
IMG-0157-0199,38,261,48,270,0.9645929999999999,0
IMG-0157-0199,463,289,474,300,0.208696,0
IMG-0157-0184,458,290,467,300,0.974239,0
IMG-0157-0201,38,261,49,271,0.9791329999999999,0
IMG-0157-0183,458,290,467,300,0.97903,0
IMG-0157-0200,38,261,48,271,0.9770829999999999,0
IMG-0157-0311,122,158,131,168,0.888316,0
IMG-0157-0311,155,325,164,336,0.7467619999999999,0
IMG-0157-0204,39,260,50,272,0.976347,0
IMG-0158-0304,144,381,154,391,0.967915,0
IMG-0158-0305,144,381,154,391,0.970916,0
IMG-0158-0308,145,381,155,391,0.957823,0
IMG-0158-0303,144,381,154,391,0.96199,0
IMG-0158-0307,145,381,155,391,0.968521,0
IMG-0158-0301,145,381,153,391,0.35001899999999997,0
IMG-0158-0301,341,167,350,177,0.20311099999999999,0
IMG-0158-0309,146,381,156,391,0.8958999999999999,0
IMG-0158-0306,145,382,155,391,0.968,0
IMG-0158-0302,144,381,154,391,0.941519,0
IMG-0159-0148,127,329,150,351,0.964001,0
IMG-0159-0152,132,334,148,353,0.912423,0
IMG-0160-0071,363,300,377,322,0.9177219999999999,0
IMG-0160-0071,349,348,371,374,0.158161,0
IMG-0160-0067,364,303,377,319,0.918169,0
IMG-0160-0067,321,342,348,369,0.141561,0
IMG-0159-0151,132,332,149,352,0.9268759999999999,0
IMG-0160-0072,364,300,377,322,0.848673,0
IMG-0160-0072,343,347,368,375,0.497061,0
IMG-0159-0153,132,335,147,355,0.877473,0
IMG-0160-0073,344,351,365,372,0.5705669999999999,0
IMG-0160-0073,365,303,377,322,0.284273,0
IMG-0161-0055,180,346,190,357,0.8847069999999999,0
IMG-0161-0090,390,205,399,216,0.960364,0
IMG-0159-0145,131,330,148,348,0.9501689999999999,0
IMG-0159-0149,127,330,150,350,0.9642069999999999,0
IMG-0161-0056,180,346,190,357,0.944662,0
IMG-0160-0069,362,300,378,320,0.9661829999999999,0
IMG-0160-0069,354,353,377,374,0.7623289999999999,0
IMG-0159-0154,132,338,147,356,0.904377,0
IMG-0159-0147,128,330,149,350,0.96685,0
IMG-0160-0070,363,301,377,320,0.8728779999999999,0
IMG-0160-0070,351,352,374,373,0.502136,0
IMG-0160-0068,362,302,378,321,0.974849,0
IMG-0160-0068,358,356,378,373,0.448978,0
IMG-0159-0146,130,330,148,349,0.955931,0
IMG-0161-0089,389,206,399,216,0.957019,0
IMG-0159-0150,128,330,150,350,0.9499639999999999,0
IMG-0162-0161,329,333,360,361,0.968919,0
IMG-0162-0167,340,345,357,364,0.962422,0
IMG-0162-0158,329,329,358,359,0.979773,0
IMG-0162-0166,339,343,358,364,0.936224,0
IMG-0162-0168,341,347,357,364,0.967981,0
IMG-0162-0165,337,342,357,364,0.852008,0
IMG-0162-0163,333,337,358,361,0.965563,0
IMG-0162-0157,329,329,358,358,0.9763529999999999,0
IMG-0162-0164,335,339,358,362,0.948473,0
IMG-0162-0162,332,335,358,362,0.9666619999999999,0
IMG-0162-0156,329,327,357,356,0.9745109999999999,0
IMG-0162-0160,329,333,360,360,0.975591,0
IMG-0162-0155,330,324,356,355,0.9707969999999999,0
IMG-0162-0159,328,330,359,360,0.978267,0
IMG-0163-0166,151,163,160,173,0.938797,0
IMG-0163-0167,151,163,160,173,0.9265869999999999,0
IMG-0163-0164,151,163,160,173,0.960162,0
IMG-0163-0165,151,163,160,173,0.953186,0
IMG-0163-0386,395,292,413,309,0.9605969999999999,0
IMG-0163-0274,104,360,113,369,0.776799,0
IMG-0163-0380,400,295,409,305,0.9332999999999999,0
IMG-0163-0382,399,295,411,305,0.9660979999999999,0
IMG-0163-0162,152,163,161,172,0.937457,0
IMG-0163-0276,104,362,113,371,0.733758,0
IMG-0163-0273,104,360,113,369,0.38493499999999997,0
IMG-0163-0383,398,294,411,307,0.9646049999999999,0
IMG-0163-0384,397,293,412,307,0.9405739999999999,0
IMG-0163-0381,399,295,409,305,0.953955,0
IMG-0163-0163,152,163,161,173,0.948915,0
IMG-0163-0387,395,292,412,310,0.935438,0
IMG-0163-0385,395,292,412,309,0.956588,0
IMG-0163-0275,104,361,113,370,0.779767,0
IMG-0163-0277,103,362,113,371,0.559848,0
IMG-0163-0277,361,221,381,243,0.14282499999999998,0
IMG-0165-0199,330,431,341,444,0.924153,0
IMG-0164-0162,222,314,240,334,0.879927,0
IMG-0165-0233,366,369,376,378,0.560198,0
IMG-0164-0164,222,312,240,336,0.969776,0
IMG-0165-0200,330,430,342,443,0.886416,0
IMG-0165-0161,379,445,387,456,0.419867,0
IMG-0165-0161,380,442,390,453,0.12111799999999999,0
IMG-0165-0160,380,444,389,454,0.40463299999999996,0
IMG-0165-0220,374,430,384,440,0.940278,0
IMG-0165-0182,109,418,119,427,0.770867,0
IMG-0165-0221,375,430,384,439,0.923361,0
IMG-0165-0221,90,381,98,391,0.119542,0
IMG-0165-0216,373,431,384,442,0.823213,0
IMG-0165-0197,329,431,339,443,0.9292739999999999,0
IMG-0164-0161,223,315,237,334,0.869342,0
IMG-0165-0177,111,417,121,427,0.6715979999999999,0
IMG-0164-0160,223,316,238,332,0.664127,0
IMG-0165-0219,374,430,384,441,0.954965,0
IMG-0165-0217,373,430,384,443,0.820858,0
IMG-0165-0178,109,416,122,428,0.957711,0
IMG-0165-0218,374,429,384,442,0.941888,0
IMG-0164-0163,222,314,241,335,0.9263129999999999,0
IMG-0165-0201,330,430,344,444,0.891327,0
IMG-0164-0165,222,312,240,336,0.9769559999999999,0
IMG-0165-0179,109,417,121,428,0.950518,0
IMG-0165-0198,329,431,340,443,0.924198,0
IMG-0165-0196,327,425,340,441,0.791222,0
IMG-0165-0181,109,417,120,427,0.891412,0
IMG-0165-0180,109,417,121,427,0.9369299999999999,0
IMG-0166-0136,135,153,146,165,0.888624,0
IMG-0166-0138,135,155,145,166,0.85735,0
IMG-0166-0351,283,173,291,182,0.84543,0
IMG-0166-0145,129,99,138,108,0.92282,0
IMG-0166-0350,283,173,291,181,0.816589,0
IMG-0166-0131,135,153,144,164,0.401949,0
IMG-0166-0135,135,153,146,165,0.930854,0
IMG-0166-0353,283,174,291,182,0.211864,0
IMG-0166-0349,282,173,290,182,0.834482,0
IMG-0166-0349,436,301,465,315,0.10607799999999999,0
IMG-0166-0143,129,98,138,108,0.846399,0
IMG-0166-0132,135,153,145,165,0.867572,0
IMG-0166-0133,135,153,145,165,0.865204,0
IMG-0166-0134,135,153,145,165,0.8917959999999999,0
IMG-0166-0147,129,99,137,108,0.837688,0
IMG-0166-0146,129,99,138,108,0.9047689999999999,0
IMG-0166-0140,136,156,144,166,0.686097,0
