filename,x1,y1,x2,y2,score,label
IMG-0156-0143,92,248,104,260,0.11480299999999999,0
IMG-0155-0070,393,178,401,185,0.82934,0
IMG-0155-0070,310,398,318,407,0.107389,0
IMG-0157-0311,120,158,129,168,0.911327,0
IMG-0157-0311,158,322,164,331,0.604252,0
IMG-0157-0311,157,324,165,334,0.510803,0
IMG-0157-0307,123,161,130,169,0.17854699999999998,0
IMG-0157-0312,120,159,128,168,0.7623059999999999,0
IMG-0157-0312,157,324,164,333,0.44807199999999997,0
IMG-0157-0312,154,326,163,337,0.44460099999999997,0
IMG-0157-0312,359,256,372,268,0.430429,0
IMG-0157-0312,355,254,376,271,0.218771,0
IMG-0157-0308,122,160,130,168,0.801368,0
IMG-0157-0308,123,161,127,167,0.419324,0
IMG-0157-0309,121,159,130,168,0.896212,0
IMG-0157-0310,121,158,130,168,0.9036869999999999,0
IMG-0157-0310,156,320,166,333,0.372224,0
IMG-0157-0310,158,320,164,329,0.36869199999999996,0
IMG-0157-0201,38,261,47,271,0.938589,0
IMG-0157-0205,38,261,47,272,0.9485969999999999,0
IMG-0157-0205,35,256,50,271,0.11748099999999999,0
IMG-0157-0181,459,289,467,299,0.722861,0
IMG-0157-0202,38,261,47,271,0.9539,0
IMG-0157-0200,37,261,47,271,0.899318,0
IMG-0157-0203,38,261,48,272,0.948368,0
IMG-0157-0183,457,289,467,300,0.760038,0
IMG-0157-0183,125,302,142,316,0.231563,0
IMG-0157-0183,129,303,138,313,0.12047899999999999,0
IMG-0157-0184,457,289,466,299,0.8125509999999999,0
IMG-0157-0184,130,303,140,313,0.622482,0
IMG-0157-0184,126,302,143,316,0.5583779999999999,0
IMG-0157-0180,459,290,467,299,0.574046,0
IMG-0157-0180,426,367,433,374,0.23318699999999998,0
IMG-0157-0204,39,261,49,272,0.9582759999999999,0
IMG-0157-0199,37,261,46,270,0.7603909999999999,0
IMG-0157-0206,39,260,47,270,0.908287,0
IMG-0157-0182,458,289,467,300,0.748788,0
IMG-0157-0185,132,302,141,313,0.816873,0
IMG-0157-0185,457,289,466,299,0.673063,0
IMG-0157-0185,458,291,464,298,0.536714,0
IMG-0157-0185,127,301,143,315,0.388409,0
IMG-0158-0306,144,382,153,391,0.920118,0
IMG-0158-0306,145,377,154,389,0.100661,0
IMG-0158-0303,144,382,153,391,0.897756,0
IMG-0158-0303,338,168,346,177,0.141446,0
IMG-0158-0307,144,382,154,391,0.896442,0
IMG-0158-0307,145,377,154,389,0.118374,0
IMG-0158-0304,144,382,153,391,0.915889,0
IMG-0158-0304,336,167,347,180,0.131264,0
IMG-0158-0308,144,382,154,391,0.820666,0
IMG-0158-0308,146,377,155,389,0.152426,0
IMG-0158-0305,144,382,154,391,0.918581,0
IMG-0158-0309,148,382,155,390,0.42089,0
IMG-0158-0309,303,305,313,315,0.240028,0
IMG-0158-0309,335,182,343,193,0.199949,0
IMG-0158-0309,146,376,156,388,0.11097,0
IMG-0158-0301,341,168,349,177,0.203017,0
IMG-0158-0301,302,333,311,343,0.15123499999999998,0
IMG-0158-0302,144,382,153,391,0.683757,0
IMG-0158-0302,302,333,312,343,0.41795299999999996,0
IMG-0158-0302,340,168,350,178,0.26846,0
IMG-0158-0302,198,223,206,230,0.176206,0
IMG-0159-0149,129,332,144,348,0.927411,0
IMG-0159-0149,487,483,501,499,0.618024,0
IMG-0160-0069,362,298,376,317,0.731633,0
IMG-0160-0069,358,356,371,369,0.684237,0
IMG-0160-0068,362,301,376,315,0.520293,0
IMG-0160-0068,359,300,380,321,0.42396,0
IMG-0160-0074,365,307,374,319,0.47643399999999997,0
IMG-0160-0074,363,309,377,323,0.381309,0
IMG-0160-0074,99,286,117,299,0.11263899999999999,0
IMG-0160-0074,98,301,117,315,0.105709,0
IMG-0160-0071,363,300,375,317,0.803898,0
IMG-0160-0071,349,350,365,367,0.43443899999999996,0
IMG-0160-0071,361,301,378,326,0.333938,0
IMG-0160-0071,350,358,365,371,0.132473,0
IMG-0160-0073,344,349,356,365,0.5403629999999999,0
IMG-0160-0073,364,304,374,318,0.118307,0
IMG-0159-0154,132,337,145,355,0.914322,0
IMG-0159-0154,136,342,147,354,0.5460349999999999,0
IMG-0159-0154,487,483,501,498,0.545007,0
IMG-0159-0154,221,335,233,348,0.345778,0
IMG-0159-0154,491,487,503,501,0.163854,0
IMG-0159-0154,138,174,145,181,0.162929,0
IMG-0159-0154,221,340,235,354,0.104363,0
IMG-0159-0152,132,335,144,351,0.888423,0
IMG-0159-0152,221,333,233,349,0.693472,0
IMG-0159-0152,487,483,501,499,0.582876,0
IMG-0159-0145,132,332,144,348,0.865833,0
IMG-0159-0145,487,483,501,498,0.556638,0
IMG-0160-0070,363,297,375,317,0.81475,0
IMG-0160-0070,354,352,368,367,0.170012,0
IMG-0160-0070,360,301,378,324,0.13208899999999998,0
IMG-0159-0151,131,335,145,351,0.912858,0
IMG-0159-0151,221,335,232,349,0.7241759999999999,0
IMG-0159-0151,487,483,501,499,0.594722,0
IMG-0159-0150,130,335,144,348,0.9160109999999999,0
IMG-0159-0150,126,332,149,351,0.6480319999999999,0
IMG-0159-0150,487,483,501,498,0.5813039999999999,0
IMG-0160-0067,324,345,341,363,0.700163,0
IMG-0160-0067,360,300,379,320,0.28237799999999996,0
IMG-0160-0067,406,239,416,251,0.156931,0
IMG-0159-0147,130,334,144,347,0.9407479999999999,0
IMG-0159-0147,487,483,501,498,0.6004579999999999,0
IMG-0159-0153,132,336,144,352,0.841815,0
IMG-0159-0153,221,333,233,349,0.602758,0
IMG-0159-0153,487,483,501,499,0.5698759999999999,0
IMG-0159-0153,221,339,235,354,0.15341,0
IMG-0159-0153,304,333,315,350,0.131676,0
IMG-0159-0153,129,339,141,355,0.11206899999999999,0
IMG-0159-0146,131,332,145,348,0.883757,0
IMG-0159-0146,487,483,501,498,0.583898,0
IMG-0159-0148,129,334,143,347,0.947403,0
IMG-0159-0148,126,331,148,351,0.70638,0
IMG-0159-0148,487,483,501,498,0.604846,0
IMG-0160-0072,346,349,361,365,0.759942,0
IMG-0160-0072,363,297,375,320,0.706008,0
IMG-0160-0072,342,347,367,369,0.390711,0
IMG-0160-0072,365,304,375,315,0.277117,0
IMG-0162-0168,342,348,354,362,0.913868,0
IMG-0161-0089,390,205,398,215,0.8683569999999999,0
IMG-0162-0162,336,341,355,356,0.964819,0
IMG-0162-0162,330,338,361,362,0.5614509999999999,0
IMG-0162-0158,334,332,351,354,0.9777929999999999,0
IMG-0162-0155,333,331,352,348,0.9573269999999999,0
IMG-0162-0160,334,337,353,355,0.9721879999999999,0
IMG-0162-0165,340,345,354,362,0.90279,0
IMG-0162-0165,337,346,350,356,0.23119199999999998,0
IMG-0162-0167,342,346,354,361,0.9023709999999999,0
IMG-0162-0167,337,344,358,359,0.110084,0
IMG-0161-0055,181,345,191,357,0.665149,0
IMG-0161-0055,184,348,189,357,0.44384199999999996,0
IMG-0161-0055,306,341,314,351,0.20443599999999998,0
IMG-0162-0166,342,346,354,361,0.873296,0
IMG-0162-0166,338,346,350,356,0.172872,0
IMG-0162-0161,336,339,354,356,0.9634079999999999,0
IMG-0162-0161,331,337,360,362,0.30263599999999996,0
IMG-0162-0157,334,333,352,351,0.974529,0
IMG-0162-0156,334,333,352,350,0.968328,0
IMG-0162-0163,337,342,354,357,0.947359,0
IMG-0162-0163,333,340,359,362,0.661161,0
IMG-0162-0163,342,347,351,360,0.128585,0
IMG-0162-0164,339,344,354,358,0.861902,0
IMG-0162-0164,342,348,351,361,0.253415,0
IMG-0161-0056,180,345,191,357,0.790804,0
IMG-0161-0056,183,348,189,357,0.569172,0
IMG-0161-0090,389,205,399,215,0.9306049999999999,0
IMG-0162-0159,334,334,351,355,0.978366,0
IMG-0163-0382,399,295,409,305,0.9062549999999999,0
IMG-0164-0161,224,314,237,331,0.777063,0
IMG-0163-0274,207,245,217,255,0.73064,0
IMG-0163-0274,103,360,111,369,0.615792,0
IMG-0163-0387,397,292,408,306,0.914338,0
IMG-0163-0164,151,164,159,173,0.825368,0
IMG-0163-0167,150,165,158,174,0.705301,0
IMG-0164-0162,223,317,236,331,0.892617,0
IMG-0163-0386,397,292,408,306,0.92667,0
IMG-0163-0165,150,164,159,174,0.842217,0
IMG-0163-0380,400,295,409,304,0.8496509999999999,0
IMG-0164-0165,223,315,237,331,0.9295859999999999,0
IMG-0164-0165,321,229,335,240,0.33504999999999996,0
IMG-0163-0383,398,294,409,306,0.921766,0
IMG-0163-0166,150,164,158,174,0.812913,0
IMG-0163-0275,102,360,111,370,0.742381,0
IMG-0163-0275,207,245,217,254,0.432554,0
IMG-0164-0163,223,316,237,332,0.9328259999999999,0
IMG-0163-0272,208,245,217,255,0.531237,0
IMG-0163-0272,355,211,362,219,0.23821599999999998,0
IMG-0163-0272,272,386,281,395,0.232447,0
IMG-0163-0272,273,390,279,396,0.11952099999999999,0
IMG-0163-0384,399,293,409,305,0.93582,0
IMG-0163-0381,399,295,409,305,0.8930349999999999,0
IMG-0163-0385,398,292,409,306,0.9337129999999999,0
IMG-0163-0163,151,162,160,172,0.744763,0
IMG-0163-0163,152,164,158,171,0.7213379999999999,0
IMG-0164-0164,222,316,237,331,0.9428169999999999,0
IMG-0163-0277,206,244,215,254,0.557279,0
IMG-0163-0277,207,243,213,251,0.47920399999999996,0
IMG-0163-0277,364,220,376,235,0.470087,0
IMG-0163-0277,103,362,111,371,0.45552099999999995,0
IMG-0163-0277,103,365,109,373,0.16824699999999998,0
IMG-0163-0277,340,168,348,176,0.163038,0
IMG-0163-0277,101,364,111,374,0.126861,0
IMG-0163-0162,151,162,160,172,0.7286119999999999,0
IMG-0163-0162,152,164,158,171,0.538794,0
IMG-0163-0276,101,361,111,372,0.769251,0
IMG-0163-0276,103,364,109,373,0.188722,0
IMG-0164-0160,225,313,237,329,0.620242,0
IMG-0164-0160,229,314,240,324,0.10796299999999999,0
IMG-0163-0273,207,245,217,255,0.662351,0
IMG-0163-0273,103,360,109,367,0.181121,0
IMG-0163-0273,356,213,363,221,0.134733,0
IMG-0165-0219,374,429,384,440,0.876315,0
IMG-0165-0219,78,369,92,382,0.378218,0
IMG-0165-0181,209,175,217,185,0.8248289999999999,0
IMG-0165-0181,109,417,119,428,0.8147209999999999,0
IMG-0165-0181,111,418,117,426,0.6993659999999999,0
IMG-0165-0181,178,447,187,457,0.182889,0
IMG-0165-0182,208,174,216,185,0.570256,0
IMG-0165-0182,178,447,187,457,0.417869,0
IMG-0165-0182,195,402,211,418,0.189076,0
IMG-0165-0182,109,418,119,428,0.11549699999999999,0
IMG-0165-0196,327,418,338,434,0.709093,0
IMG-0165-0196,325,424,338,442,0.5984889999999999,0
IMG-0165-0196,192,196,200,211,0.22608799999999998,0
IMG-0165-0201,331,433,338,442,0.346836,0
IMG-0165-0201,333,431,340,440,0.24944,0
IMG-0165-0201,331,431,343,444,0.23746099999999998,0
IMG-0165-0201,53,265,63,275,0.150825,0
IMG-0165-0216,79,372,89,381,0.57729,0
IMG-0165-0216,376,431,382,440,0.419031,0
IMG-0165-0216,65,257,76,269,0.23172299999999998,0
IMG-0165-0216,332,366,338,377,0.214056,0
IMG-0165-0200,330,432,339,443,0.768091,0
IMG-0165-0200,329,430,344,444,0.341294,0
IMG-0165-0200,69,315,78,329,0.184937,0
IMG-0165-0217,374,430,382,442,0.795812,0
IMG-0165-0217,79,372,89,381,0.274675,0
IMG-0165-0217,79,375,91,384,0.108412,0
IMG-0165-0234,367,369,376,378,0.716807,0
IMG-0165-0234,368,369,373,377,0.338432,0
IMG-0165-0234,71,359,79,368,0.237473,0
IMG-0165-0160,188,416,204,433,0.696591,0
IMG-0165-0160,381,441,390,452,0.470497,0
IMG-0165-0160,47,305,61,318,0.247779,0
IMG-0165-0160,45,309,58,323,0.113019,0
IMG-0165-0160,59,251,76,266,0.10119,0
IMG-0165-0218,373,430,383,443,0.847364,0
IMG-0165-0218,81,371,90,381,0.8373189999999999,0
IMG-0165-0218,62,262,71,272,0.11391899999999999,0
IMG-0165-0161,188,416,206,433,0.7312609999999999,0
IMG-0165-0161,378,443,387,457,0.59825,0
IMG-0165-0161,174,204,191,231,0.5020519999999999,0
IMG-0165-0161,381,439,390,454,0.174983,0
IMG-0165-0180,109,417,120,428,0.904508,0
IMG-0165-0180,111,417,117,426,0.8502339999999999,0
IMG-0165-0178,109,417,121,427,0.742062,0
IMG-0165-0179,108,416,122,428,0.871424,0
IMG-0165-0179,109,418,118,425,0.641632,0
IMG-0165-0197,326,428,339,442,0.803321,0
IMG-0165-0197,325,421,342,441,0.214769,0
IMG-0165-0197,329,425,338,437,0.15770399999999998,0
IMG-0165-0197,194,179,206,195,0.145098,0
IMG-0165-0233,367,369,375,378,0.632973,0
IMG-0165-0233,72,360,81,369,0.445633,0
IMG-0165-0221,375,430,384,439,0.817125,0
IMG-0165-0221,90,382,98,391,0.402821,0
IMG-0165-0221,88,377,98,388,0.10053,0
IMG-0165-0177,321,409,329,419,0.35883699999999996,0
IMG-0165-0199,328,431,340,443,0.845015,0
IMG-0165-0199,57,265,65,274,0.428797,0
IMG-0165-0199,331,429,341,440,0.100837,0
IMG-0165-0220,374,429,384,440,0.8793569999999999,0
IMG-0165-0198,327,429,339,443,0.849723,0
IMG-0165-0198,195,180,207,195,0.24504199999999998,0
IMG-0166-0131,136,153,143,162,0.423975,0
IMG-0166-0144,129,98,137,108,0.807395,0
IMG-0166-0133,134,153,144,164,0.8592759999999999,0
IMG-0166-0133,136,156,142,165,0.249186,0
IMG-0166-0351,283,174,290,181,0.8582839999999999,0
IMG-0166-0137,135,156,144,166,0.798485,0
IMG-0166-0137,68,217,78,226,0.126607,0
IMG-0166-0354,283,174,290,182,0.373595,0
IMG-0166-0354,320,187,327,194,0.22625599999999998,0
IMG-0166-0354,365,244,375,253,0.12113499999999999,0
IMG-0166-0132,134,153,144,164,0.7862859999999999,0
IMG-0166-0132,136,156,141,164,0.122931,0
IMG-0166-0134,134,153,144,165,0.820793,0
IMG-0166-0134,137,156,143,166,0.573311,0
IMG-0166-0143,129,98,137,107,0.557372,0
IMG-0166-0143,429,215,439,226,0.29589099999999996,0
IMG-0166-0138,135,157,144,166,0.8930739999999999,0
IMG-0166-0140,136,157,144,165,0.486041,0
IMG-0166-0349,282,174,290,181,0.58617,0
IMG-0166-0349,213,286,224,297,0.171703,0
IMG-0166-0146,129,98,137,107,0.853416,0
IMG-0166-0353,283,174,290,181,0.666742,0
IMG-0166-0135,133,153,145,165,0.782253,0
IMG-0166-0135,137,156,143,166,0.550041,0
IMG-0166-0136,133,153,146,165,0.7592369999999999,0
IMG-0166-0136,137,156,144,166,0.540137,0
IMG-0166-0145,129,98,137,108,0.83458,0
IMG-0166-0352,283,174,290,181,0.8242659999999999,0
IMG-0166-0147,129,98,137,107,0.8194089999999999,0
IMG-0166-0139,135,157,144,166,0.802381,0
IMG-0166-0139,72,217,81,226,0.19014199999999998,0
IMG-0166-0142,430,216,442,227,0.355412,0
IMG-0166-0350,283,174,290,181,0.780833,0
IMG-0167-0316,160,350,168,358,0.824333,0
IMG-0167-0316,160,346,167,355,0.11222399999999999,0
IMG-0167-0211,109,179,118,188,0.561774,0
IMG-0167-0211,336,193,343,201,0.127957,0
IMG-0167-0211,317,318,327,328,0.114586,0
IMG-0167-0205,151,189,161,201,0.917651,0
IMG-0167-0205,148,184,162,198,0.12160199999999999,0
IMG-0167-0204,149,188,161,201,0.942306,0
IMG-0167-0204,167,230,182,247,0.11512,0
IMG-0167-0212,110,178,118,188,0.7950959999999999,0
IMG-0167-0212,111,179,116,186,0.622641,0
IMG-0167-0202,150,189,158,199,0.9394659999999999,0
IMG-0167-0202,167,230,179,244,0.203958,0
IMG-0167-0202,147,184,161,199,0.16130899999999998,0
IMG-0167-0201,150,189,158,198,0.9194129999999999,0
IMG-0167-0201,147,184,161,199,0.24557099999999998,0
IMG-0167-0201,167,229,179,243,0.20308199999999998,0
IMG-0167-0203,150,188,160,200,0.9346329999999999,0
IMG-0167-0203,146,184,162,199,0.15542999999999998,0
IMG-0167-0203,167,230,181,246,0.109844,0
IMG-0167-0206,152,189,161,201,0.879235,0
IMG-0167-0206,97,176,106,186,0.608861,0
IMG-0167-0206,148,185,161,197,0.285364,0
IMG-0167-0165,106,173,128,191,0.296641,0
IMG-0167-0317,160,350,168,358,0.895458,0
IMG-0167-0181,112,186,132,211,0.9586859999999999,0
IMG-0168-0054,78,359,89,370,0.934261,0
IMG-0167-0184,114,189,133,211,0.9590019999999999,0
IMG-0167-0179,110,185,131,210,0.8678579999999999,0
IMG-0167-0172,110,184,133,206,0.896659,0
IMG-0167-0172,148,294,168,311,0.261665,0
IMG-0167-0174,110,184,132,207,0.9243129999999999,0
IMG-0167-0168,147,300,158,314,0.849089,0
IMG-0167-0168,110,183,135,204,0.7828149999999999,0
IMG-0167-0168,114,187,132,200,0.34163699999999997,0
IMG-0167-0168,50,289,58,299,0.101619,0
IMG-0167-0180,111,185,132,210,0.9188029999999999,0
IMG-0168-0055,79,357,90,371,0.9606079999999999,0
IMG-0167-0170,110,184,134,205,0.886883,0
IMG-0167-0170,113,187,131,200,0.577292,0
IMG-0167-0170,146,298,163,313,0.48779,0
IMG-0167-0170,368,299,395,320,0.144484,0
IMG-0167-0170,374,302,389,315,0.114435,0
IMG-0167-0183,113,188,133,211,0.9588289999999999,0
IMG-0167-0183,113,168,123,178,0.18323899999999999,0
IMG-0167-0166,109,176,131,196,0.515014,0
IMG-0167-0177,111,185,131,210,0.9249149999999999,0
IMG-0167-0176,111,185,131,210,0.931292,0
IMG-0167-0176,359,301,381,316,0.130099,0
IMG-0167-0169,109,184,134,205,0.853648,0
IMG-0167-0169,148,299,160,313,0.8146709999999999,0
IMG-0167-0169,114,187,132,199,0.39622799999999997,0
IMG-0167-0169,144,295,164,312,0.122904,0
IMG-0167-0185,114,189,131,210,0.9719289999999999,0
IMG-0167-0185,108,191,138,216,0.22406199999999998,0
IMG-0167-0178,110,185,130,210,0.86014,0
IMG-0167-0175,110,185,131,209,0.9207529999999999,0
IMG-0167-0182,113,187,132,211,0.959403,0
IMG-0167-0173,110,184,133,206,0.9190659999999999,0
IMG-0167-0173,368,303,383,314,0.159192,0
IMG-0167-0173,149,294,168,310,0.11091,0
IMG-0167-0186,114,191,131,209,0.9768169999999999,0
IMG-0167-0186,107,190,138,216,0.574494,0
IMG-0167-0167,110,179,133,200,0.592007,0
IMG-0167-0167,145,301,157,314,0.569487,0
IMG-0167-0167,114,186,130,204,0.302127,0
IMG-0167-0167,146,308,157,317,0.131613,0
IMG-0167-0167,121,238,130,248,0.121499,0
IMG-0167-0171,110,184,134,206,0.89845,0
IMG-0167-0171,146,295,167,311,0.33844199999999997,0
IMG-0167-0171,367,300,393,320,0.16572099999999998,0
IMG-0167-0171,373,302,388,315,0.10271799999999999,0
IMG-0169-0214,87,213,98,225,0.9402919999999999,0
IMG-0169-0103,409,282,433,303,0.964962,0
IMG-0169-0103,410,287,429,298,0.606984,0
